cod_empresa;numero_processo;pasta;numero_interno;data_distribuicao;codarea_acao;tipo_acao;local_tramite;data_atendimento;vinculo_tipo;cod_cliente;cod_usuario;cod_advogado_usuario;cod_parte_adversa;cod_adv_parte_adversa;valor_causa;observacoes;data_encerramento;inclusao;ativo;objeto_acao;etiqueta;destino;tipo;codorigem;data_entrada;prazo;previsao_saida;cod_processo_apensar;exibir_apenso_raiz;favorito;codprognostico;tipoprocesso;codassunto;coddetalhesadm;codobjetoadm;origem;codlocaltramite;uf;codcomarca;prognostico;statusprocessual;grupo_processo;codigo_fase;data_contratacao;pedido;codparceiros;data_transitojulgado;data_sentenca;data_execucao;contingencia;valor_causa2;migracao;acao_ajuizada;cod_fase_processo;campo_livre3;processo_traduzido;campo_livre2;campo_livre1;campo_livre4;numero_pasta;numero_cnj;migra_parceiro;unificador_cliente;cod_cliente_removido;cnj_ok;unificador_processo;cod_processo_removido;migracao2;numero_vara;migracao3;data_ultima_visualizacao;segredo_justica;capturar_andamentos;codigo_desc
92577;0012345-12.2024.1.12.0213;0.0;;;;;;;;Fulano(a) 685;347394;0;0;0;0.0;;;24/09/2019 10:17;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1998.0;;;;;;0;0;;;;24/09/2019 10:17;;;
92577;0012345-12.2024.1.12.0214;0.0;;;;;;;;Fulano(a) 1460;347394;0;0;0;0.0;;;30/01/2020 09:33;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2111.0;;;;;;0;0;;;;30/01/2020 09:33;;;
92577;0012345-12.2024.1.12.0215;0.0;;09/04/2019 00:00;Direito Família;;;;;Fulano(a) 733;301340;0;0;0;1000.0;;;21/03/2019 14:50;1;Ação de Guarda c/c Regulamentação de Visitas;;Mesa Recepção;0;0;;;;;S;0;Procedência Parcial Provável;J;Ação de Guarda c/c Regulamentação de Visitas;0;100078128;;vara cível;MG;Caratinga;;Autor;Justiça Estadual;Instrução;21/03/2019 00:00;GUARDA C/C REGULAMENTAÇÃO DE VISITAS;101980241;;;;0.0;0.0;;0;;;;;;;1756.0;;;;;;0;0;;2.0;;19/11/2021 12:17;0.0;1.0;3.0
92577;0012345-12.2024.1.12.0216;0.0;;;;;;;;Fulano(a) 1101;347394;0;0;0;0.0;;;08/03/2019 15:44;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1744.0;;;;;;0;0;;;;08/03/2019 15:44;;;
92577;0012345-12.2024.1.12.0217;0.0;;;Direito Família;;;;;Fulano(a) 708;559945;0;0;0;0.0;;;25/03/2019 16:29;1;Agravo em recurso especial;;;0;0;;;;15148629.0;N;0;;J;;0;100056195;;;;;;Agravante;Justiça Estadual;;;;0;;;;0.0;0.0;;0;;;;;;;1761.0;;;;;;0;0;;0.0;;23/04/2019 11:44;;;3.0
92577;0012345-12.2024.1.12.0218;0.0;;12/09/2016 00:00;Direito do Trabalho;;;;;Fulano(a) 1074;347394;0;0;0;18000.0;;;27/03/2015 14:09;0;Reclamatória Trabalhista;;Mesa Administração 01;0;0;;;;16352374.0;N;0;Procedência Provável;J;Retificação de PPP;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;30/03/2015 00:00;RETIFICAÇÃO DE PPP;6203993;;;;0.0;0.0;;0;;;;;;;684.0;;;;;;0;0;;2.0;;13/03/2019 08:55;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0219;0.0;;20/08/2015 00:00;Direito Cível;;;;;Fulano(a) 449;301340;0;0;0;15000.0;;;16/07/2015 10:54;1;Declaratória de Inexistência de Débito;;;0;0;;;;;S;0;Procedência Provável;J;Declaratória de Inexistência de Débito;0;552483;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;Instrução;16/07/2015 00:00;;0;;;;0.0;0.0;;0;;;;;;;746.0;;;;;;0;0;;2.0;;08/12/2021 15:43;;;1.0
92577;0012345-12.2024.1.12.0220;0.0;;14/02/2020 00:00;Direito Previdenciário;;;;;Fulano(a) 1359;301340;0;0;0;71177.84;;;13/06/2013 16:13;1;Revisional de Benefício de Previdência Privada;;Mesa Recepção;0;0;;;;;S;0;Procedência Parcial Provável;J;Conversao de beneficio;0;513597;;Vara Federal;MG;Ipatinga;;Autor;Justiça Federal;Conciliação;13/06/2013 00:00;CONVERSÃO DE 42 PARA 46;0;;;;0.0;0.0;;0;;;;;;;237.0;;;;;;0;0;;1.0;;01/12/2021 18:09;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0221;0.0;;;;;;;;Fulano(a) 165;347394;0;0;0;0.0;;;17/05/2019 09:57;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1836.0;;;;;;0;0;;;;17/05/2019 09:57;;;
92577;0012345-12.2024.1.12.0222;0.0;;;;;;;;Fulano(a) 1461;347394;0;0;0;0.0;;;30/01/2020 09:39;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2112.0;;;;;;0;0;;;;30/01/2020 09:39;;;
92577;0012345-12.2024.1.12.0223;0.0;;;;;;;;Fulano(a) 1705;347394;0;0;0;0.0;;;12/05/2021 09:10;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2498.0;;;;;;0;0;;;;12/05/2021 09:10;;;
92577;0012345-12.2024.1.12.0224;0.0;;09/12/2014 00:00;Direito Previdenciário;;;;;Fulano(a) 1718;301340;0;0;0;0.0;;;11/11/2014 14:12;1;Aposentadoria;;;0;0;;;;;S;1;Procedência Provável;J;Aposentadoria Especial;0;254088;;Vara Federal;MG;Ipatinga;;Impetrante;Justiça Federal;Instrução;11/11/2014 00:00;;0;;;;0.0;0.0;;0;;;;;;;620.0;;;;;;0;0;;1.0;;11/02/2022 15:58;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0225;0.0;;;Direito Previdenciário;;;;;Fulano(a) 1183;559945;0;0;0;0.0;;;23/10/2019 14:12;1;RPV - Requisição de Pequeno Valor;;Mesa Recepção;0;0;;;;14801358.0;N;0;Procedência Parcial Provável;J;RPV - Requisição de Pequeno Valor;0;100070629;;Tribunal Regional Federal;DF;Brasília;;Requerente;Justiça Federal;Execução;;;0;;;;0.0;0.0;;0;;;;;;;2029.0;;;;;;0;0;;1.0;;20/11/2019 16:55;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0226;0.0;;26/09/2019 00:00;Direito Família;;;;;Fulano(a) 621;347394;0;0;0;0.0;;;30/09/2019 09:18;0;Agravo de Instrumento;;Mesa Recepção;0;0;;;;16095857.0;N;0;Procedência Parcial Provável;J;Partilha;0;534236;;;;;;Agravante;Justiça Estadual;Instrução;;;0;;;;0.0;0.0;;0;;;;;;;2006.0;;;;;;0;0;;;;22/10/2019 16:14;0.0;1.0;3.0
92577;0012345-12.2024.1.12.0227;;;14/02/2017 00:00;Direito Cível;;;;;Fulano(a) 644;302720;0;0;0;31058.99;;;16/02/2017 13:18;0;Agravo de Instrumento;;Mesa Administração 01;0;0;;;;12989671.0;N;0;Procedência Provável;J;Prestação de Contas;0;534236;;Câmara Cível;MG;Belo Horizonte;;Agravante;Justiça Estadual;Instrução;04/02/2016 00:00;AGRAVO DE INSTRUMENTO;0;;;;0.0;0.0;;0;;;;;;;1093.0;;;;;;0;0;;9.0;;23/04/2021 11:02;;;1.0
92577;0012345-12.2024.1.12.0228;0.0;;01/09/2017 00:00;Direito do Trabalho;;;;;Fulano(a) 616;301340;0;0;0;86969.2;;;22/05/2017 16:52;1;Reclamatória Trabalhista;;Mesa Administração 02;0;0;;;;;S;1;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;22/05/2017 00:00;;0;;;;0.0;0.0;;0;;;;;;;1185.0;;;;;;0;0;;4.0;;20/08/2019 15:24;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0229;0.0;;;;;;;;Fulano(a) 884;347394;0;0;0;0.0;;;10/07/2019 10:04;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1879.0;;;;;;0;0;;;;10/07/2019 10:04;;;
92577;0012345-12.2024.1.12.0230;0.0;;;;;;;;Fulano(a) 1237;347394;0;0;0;0.0;;;22/02/2019 09:10;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1734.0;;;;;;0;0;;;;22/02/2019 09:10;;;
92577;0012345-12.2024.1.12.0231;;;22/02/2011 00:00;Direito Previdenciário;;;;;Fulano(a) 1066;301340;0;0;0;0.0;;;27/06/2013 14:23;0;Aposentadoria;;;0;0;;;;;S;1;Procedência Provável;J;Aposentadoria;0;254088;;Vara Federal;MG;Ipatinga;;Impetrante;Justiça Federal;;11/02/2011 00:00;;0;;;;0.0;0.0;;0;;;;;;;0.0;;;;;;0;0;;1.0;;08/11/2021 15:48;;;5.0
92577;0012345-12.2024.1.12.0232;;;04/08/2016 00:00;Direito Cível;;;;;Fulano(a) 808;302720;0;0;0;15000.0;;;08/08/2016 17:37;1;Indenização;;Mesa Administração 01;0;0;;;;10192614.0;N;0;Procedência Provável;J;Indenização;0;253559;;Turma Recursal;MG;Ipatinga;;Recorrente;Justiça Estadual;Instrução;;;0;;;;0.0;0.0;;0;;;;;;;987.0;;;;;;0;0;;2.0;;02/02/2022 18:45;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0233;0.0;;;;;;;;Fulano(a) 156;301340;0;0;0;0.0;;;13/04/2015 11:59;1;;;;0;0;;;;;S;0;;J;;0;0;;;;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;690.0;;;;;;0;0;;0.0;;08/01/2019 16:57;;;
92577;0012345-12.2024.1.12.0234;0.0;;29/09/2014 00:00;Direito do Trabalho;;;;;Fulano(a) 1708;301340;0;0;0;546598.96;;;12/09/2014 10:10;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;12/09/2014 00:00;;0;;;;0.0;0.0;;0;;;;;;;578.0;;;;;;0;0;;4.0;;17/11/2021 17:40;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0235;0.0;;;;;;;;Fulano(a) 1426;301340;0;0;0;0.0;;;06/12/2017 14:39;0;;;;0;0;;;;16543110.0;N;1;;J;;0;0;;;;;;;Justiça Federal;;;;0;;;;0.0;0.0;;0;;;;;;;1370.0;;;;;;0;0;;0.0;;03/07/2020 10:12;;;
92577;0012345-12.2024.1.12.0236;0.0;;19/03/2015 00:00;Direito do Trabalho;;;;;Fulano(a) 1203;301340;0;0;0;560540.9;;;11/12/2014 15:37;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;11/12/2014 00:00;;0;;;;0.0;0.0;;0;;;;;;;633.0;;;;;;0;0;;4.0;;03/12/2021 17:22;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0237;0.0;;;;;;;;Fulano(a) 1348;347394;0;0;0;0.0;;;09/08/2019 09:23;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1932.0;;;;;;0;0;;;;09/08/2019 09:23;;;
92577;0012345-12.2024.1.12.0238;0.0;;14/11/2013 00:00;Direito do Trabalho;;;;;Fulano(a) 1644;301340;0;0;0;540000.0;;;30/01/2013 09:59;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Conciliação;30/01/2013 00:00;;0;;;;0.0;0.0;;0;;;;;;;202.0;;;;;;0;0;;3.0;;13/01/2022 13:05;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0239;0.0;;27/01/2011 00:00;Direito do Trabalho;;;;;Fulano(a) 1496;302720;0;0;0;21179.06;;;05/12/2012 11:26;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Autor;Justiça do Trabalho;Conciliação;14/01/2011 00:00;;0;;;;0.0;0.0;;0;;;;;;;165.0;;;;;;0;0;;4.0;;08/12/2021 14:09;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0240;;;;Direito Cível;;;;;Fulano(a) 39;302720;0;0;0;0.0;;;17/01/2017 16:18;1;Cobrança;;;0;0;;;;12123668.0;N;0;Procedência Provável;J;Cobrança;0;261937;;Câmara Cível;MG;Belo Horizonte;;Autor;Justiça Estadual;Instrução;;;0;;;;0.0;0.0;;0;;;;;;;1071.0;;;;;;0;0;;11.0;;19/02/2021 15:31;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0241;0.0;;28/07/2021 00:00;Direito do Trabalho;;;;;Fulano(a) 1646;301340;0;0;0;33905.39;;;22/04/2021 16:48;1;Reclamatória Trabalhista;;Mesa Recepção;0;0;;;;;S;0;Procedência Parcial Provável;J;Reconhecimento de Vínculo;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Conciliação;22/04/2021 00:00;RECONHECIMENTO DE VÍNCULO;0;;;;0.0;0.0;;0;;;;;;;2478.0;;;;;;0;0;;4.0;;24/01/2022 18:17;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0242;0.0;;12/04/2017 00:00;Direito Família;;;;;Fulano(a) 1159;302720;0;0;0;5000.0;PRO BONO;;28/11/2016 15:53;0;Alimentos;;Mesa Administração 01;0;0;;;;;S;0;Procedência Provável;J;Alimentos;0;481063;;Vara da Família e Sucessões;MG;Ipatinga;;Autor;Justiça Estadual;Instrução;03/12/2016 00:00;PENSÃO ALIMENTICIA;0;;;;0.0;0.0;;0;;;;;88824.0;;1045.0;;;;;;0;0;;2.0;;10/05/2021 15:51;;;3.0
92577;0012345-12.2024.1.12.0243;0.0;;;;;;;;Fulano(a) 1589;347394;0;0;0;0.0;;;10/02/2021 10:10;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2402.0;;;;;;0;0;;;;10/02/2021 10:10;;;
92577;0012345-12.2024.1.12.0244;0.0;;;;;;;;Fulano(a) 1276;347394;0;0;0;0.0;;;20/11/2019 11:36;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2066.0;;;;;;0;0;;;;20/11/2019 11:36;;;
92577;0012345-12.2024.1.12.0245;0.0;;;;;;;;Fulano(a) 1329;347394;0;0;0;0.0;;;30/07/2019 17:39;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1913.0;;;;;;0;0;;;;30/07/2019 17:39;;;
92577;0012345-12.2024.1.12.0246;0.0;;;Direito Previdenciário;;;;;Fulano(a) 389;301340;0;0;0;0.0;;;28/06/2018 10:11;0;Aposentadoria;;Arquivo Morto;0;0;;;;14009011.0;N;0;Procedência Provável;A;Aposentadoria por Tempo de Contribuição;0;100064564;;Instituto Nacional de Seguro Social;MG;Ipatinga;;Requerente;Extrajudicial;Arquivado;;APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO;0;;;;0.0;0.0;;0;;;;;100016152.0;;1516.0;;;;;;0;0;;0.0;;25/04/2019 14:53;;;5.0
92577;0012345-12.2024.1.12.0247;0.0;;;;;;;;Fulano(a) 1471;347394;0;0;0;0.0;;;30/07/2019 17:29;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1912.0;;;;;;0;0;;;;30/07/2019 17:29;;;
92577;0012345-12.2024.1.12.0248;0.0;;;;;;;;Fulano(a) 923;301340;0;0;0;0.0;;;25/09/2019 10:12;2;;;;0;0;;;;11147820.0;S;0;;J;;0;0;;;;;;;Justiça Federal;;;CUMPRIMENTO DE SENTENÇA;0;;;;0.0;0.0;;0;;;;;;;2001.0;;;;;;0;0;;;;21/06/2021 14:22;;;
92577;0012345-12.2024.1.12.0249;0.0;;;;;;;;Fulano(a) 1356;347394;0;0;0;0.0;;;03/10/2019 14:35;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2011.0;;;;;;0;0;;;;03/10/2019 14:36;;;
92577;0012345-12.2024.1.12.0250;;;04/08/2017 00:00;Direito Cível;;;;;Fulano(a) 205;559945;0;0;0;10000.0;;;14/08/2017 20:02;1;Indenização;;Mesa Administração 02;0;0;;;;12471689.0;N;0;Procedência Parcial Provável;J;Indenização;0;253559;;Turma Recursal;MG;Ipatinga;;Recorrente;Justiça Estadual;Instrução;13/11/2015 00:00;;10794249;;;;0.0;0.0;;0;;;;;;;1256.0;;;;;;0;0;;2.0;;20/09/2017 17:47;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0251;0.0;;18/12/2013 00:00;Direito do Trabalho;;;;;Fulano(a) 1615;301340;0;0;0;692559.52;;;27/01/2014 20:35;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;23/09/2013 00:00;;0;;;;0.0;0.0;;0;;;;;;;393.0;;;;;;0;0;;1.0;;11/01/2019 15:35;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0252;0.0;;26/11/2012 00:00;Direito Família;;;;;Fulano(a) 983;301340;0;0;0;0.0;;;19/10/2012 18:32;0;Alvará Judicial;;;0;0;;;;;S;0;Procedência Provável;J;Alvará Judicial;0;300784;;Vara da Família e Sucessões;MG;Ipatinga;;Autor;Justiça Estadual;;19/10/2012 00:00;Alvará judicial sobre Seguro de Vida.;0;;;;0.0;0.0;;0;;;;;;;133.0;;;;;;0;0;;2.0;;19/08/2021 17:57;;;3.0
92577;0012345-12.2024.1.12.0253;0.0;;;;;;;;Fulano(a) 1244;347394;0;0;0;0.0;;;21/02/2019 17:39;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1729.0;;;;;;0;0;;;;21/02/2019 17:39;;;
92577;0012345-12.2024.1.12.0254;0.0;;29/09/2014 00:00;Direito do Trabalho;;;;;Fulano(a) 159;301340;0;0;0;620977.92;;;01/09/2014 15:33;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;01/09/2014 00:00;;12309377;;;;0.0;0.0;;0;;;;;;;573.0;;;;;;0;0;;1.0;;12/01/2022 20:17;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0255;0.0;;;Direito do Trabalho;;;;;Fulano(a) 1479;301340;0;0;0;0.0;;;29/01/2019 11:21;0;Reclamatória Trabalhista;;;0;0;;;;;S;0;;J;;0;256755;;;;;;;Justiça do Trabalho;;;VERBAS TRABALHISTAS;0;;;;0.0;0.0;;0;;;;;;;1699.0;;;;;;0;0;;0.0;;28/09/2020 11:56;;;10.0
92577;0012345-12.2024.1.12.0256;0.0;;;;;;;;Fulano(a) 1729;559945;0;0;0;0.0;;;13/09/2021 13:39;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2601.0;;;;;;0;0;;;;13/09/2021 13:39;;;
92577;0012345-12.2024.1.12.0257;0.0;;11/02/2014 00:00;Direito Previdenciário;;;;;Fulano(a) 26;301340;0;0;0;50000.0;AÇÃO ORDINÁRIA;;09/08/2013 16:35;1;Aposentadoria;;;0;0;;;;;S;1;Procedência Provável;J;Aposentadoria;0;254088;;Vara Federal;MG;Ipatinga;;Impetrante;Justiça Federal;;09/08/2013 00:00;APOSENTADORIA ESPECIAL;10424621;;;;0.0;0.0;;0;;;;;;;264.0;;;;;;0;0;;2.0;;27/01/2022 09:33;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0258;0.0;;07/07/2014 00:00;Direito Previdenciário;;;;;Fulano(a) 154;301340;0;0;0;0.0;;;15/05/2014 16:09;1;Revisional de benefício Previdenciário;;;0;0;;;;;S;0;Procedência Provável;J;Teto INSS;0;272782;;Vara Federal;MG;Ipatinga;;Autor;Justiça Federal;;15/05/2014 00:00;Revisão pelo Teto;0;;;;0.0;0.0;;0;;;;;;;495.0;;;;;;0;0;;2.0;;18/01/2019 16:01;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0259;0.0;;;;;;;;Fulano(a) 1617;347394;0;0;0;0.0;;;16/03/2021 15:27;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2437.0;;;;;;0;0;;;;16/03/2021 15:27;;;
92577;0012345-12.2024.1.12.0260;0.0;;26/02/2010 00:00;Direito Cível;;;;;Fulano(a) 207;302720;0;0;0;0.0;;;28/08/2012 11:49;1;Cobrança;;;0;0;;;;;S;0;;J;Cobrança;0;261937;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;Conciliação;10/02/2010 00:00;;0;;;;0.0;0.0;;0;;;;;;;85.0;;;;;;0;0;;;;17/02/2020 12:26;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0261;0.0;;;;;;;;Fulano(a) 383;347394;0;0;0;0.0;;;12/04/2019 11:14;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1789.0;;;;;;0;0;;;;12/04/2019 11:14;;;
92577;0012345-12.2024.1.12.0262;0.0;;09/03/2012 00:00;Direito Cível;;;;;Fulano(a) 422;302720;0;0;0;12660.47;;;07/08/2012 10:09;1;Ação Monitória;;;0;0;;;;;S;0;;J;Ação Monitória;0;265338;;1ª Vara Cível;MG;Ipatinga;;Autor;Justiça Estadual;Conciliação;13/11/2011 00:00;;0;;;;0.0;0.0;;0;;;;;;;42.0;;;;;;0;0;;;;13/12/2021 16:48;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0263;0.0;;12/09/2016 00:00;Direito do Trabalho;;;;;Fulano(a) 1317;301340;0;0;0;18000.0;;;16/06/2016 09:45;0;Reclamatória Trabalhista;;Mesa Administração 01;0;0;;;;;S;0;Procedência Provável;J;Retificação de PPP;0;256755;;Vara do Trabalho;;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;12/01/2016 00:00;RETIFICAÇÃO DE PPP;0;;;;0.0;0.0;;0;;;;;;;948.0;;;;;;0;0;;3.0;;12/12/2019 11:11;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0264;0.0;;08/07/2011 00:00;Direito Previdenciário;;;;;Fulano(a) 434;302720;0;0;0;0.0;;;30/10/2012 12:56;1;Aposentadoria;;;0;0;;;;;S;1;Procedência Provável;J;Aposentadoria;0;254088;;Vara Federal;MG;Ipatinga;;Autor;Justiça Federal;Apelação;10/11/2011 00:00;;0;;;;0.0;0.0;;0;;13/02/2013;;;;;142.0;;;;;;0;0;;1.0;;11/02/2022 09:49;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0265;0.0;;;;;;;;Fulano(a) 1210;301340;0;0;0;0.0;;;27/08/2019 16:48;1;;;;0;0;;;;4750190.0;S;0;;J;;0;0;;;;;;;Justiça Federal;;;CUMPRIMENTO DE SENTENÇA - MS a DIP;0;;;;0.0;0.0;;0;;;;;;;1965.0;;;;;;0;0;;;;08/12/2021 18:33;;;
92577;1,23451E+17;;;25/05/2018 00:00;Direito Cível;;;;;Fulano(a) 987;559945;0;0;0;10000.0;;;29/05/2018 15:00;0;Indenização;;Mesa Administração 02;0;0;;;;16412688.0;N;0;Procedência Parcial Provável;J;Indenização;0;253559;;Turma Recursal;MG;Ipatinga;;Autor;Justiça Estadual;Instrução;04/09/2017 00:00;INDENIZAÇÃO DANOS MORAIS / DECLARAÇÃO DE INEXISTENCIA DE DÉBITO COM PEDIDO DE ANTECIPAÇÃO DE TUTELA;0;;;;0.0;0.0;;0;;;;;;;1486.0;0012345-12.2024.1.12.0266;;;;1.0;0;0;;1.0;;13/09/2021 14:07;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0267;0.0;;;;;;;;Fulano(a) 1430;301340;0;0;0;0.0;;;02/09/2021 15:45;1;;;;0;0;;;;;S;0;;J;;0;0;;;;;;;Justiça do Trabalho;;02/09/2021 00:00;;0;;;;0.0;0.0;;0;;;;;;;2594.0;;;;;;0;0;;;;01/02/2022 15:37;;;
92577;0012345-12.2024.1.12.0268;0.0;;01/12/2021 00:00;Direito Cível;;;;;Fulano(a) 1415;347394;0;0;0;1157.51;;;08/12/2021 17:07;1;Cumprimento de sentença;;Mesa Recepção;0;0;;;;;S;0;Procedência Parcial Provável;J;Cumprimento de sentença;0;865082;;Juizado Especial Cível;MG;Ipatinga;;Exequente;Justiça Estadual;Execução;;;0;;;;0.0;0.0;;0;;;;;;;2679.0;;;;;;0;0;;2.0;;11/02/2022 09:40;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0269;0.0;;;;;;;;Fulano(a) 1293;347394;0;0;0;0.0;;;15/05/2019 09:38;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1832.0;;;;;;0;0;;;;15/05/2019 09:38;;;
92577;0012345-12.2024.1.12.0270;0.0;;02/05/2014 00:00;Direito do Trabalho;;;;;Fulano(a) 918;302720;0;0;0;0.0;;;08/05/2014 13:24;0;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;;22/01/2013 00:00;;0;;;;0.0;0.0;;0;;;;;;;482.0;;;;;;0;0;;1.0;;18/11/2020 19:23;;;10.0
92577;0012345-12.2024.1.12.0271;;;20/02/2018 00:00;Direito do Consumidor;;;;;Fulano(a) 172;559945;0;0;0;461038.32;;;26/02/2018 13:35;0;Carta Precatória;;Arquivo Morto;0;0;;;;7601716.0;N;0;Procedência Parcial Provável;J;Erro Médico;0;100120108;;Vara de precatórias cíveis;MG;Belo Horizonte;;Autor;Justiça Estadual;Arquivado;;CARTA PRECATÓRIA;0;;;;0.0;0.0;;0;;;;;;;1406.0;;;;;;0;0;;0.0;;27/11/2019 16:55;0.0;1.0;13.0
92577;0012345-12.2024.1.12.0272;0.0;;23/02/2011 00:00;Direito Família;;;;;Fulano(a) 719;302720;0;0;0;3785.16;;;05/12/2012 14:24;0;Revisional de Alimentos;;;0;0;;;;;S;0;;J;Revisional de Alimentos;0;291015;;Vara da Família e Sucessões;MG;Ipatinga;;Autor;Justiça Estadual;Conciliação;13/12/2010 00:00;;0;;;;0.0;0.0;;0;;;;;;;171.0;;;;;;0;0;;2.0;;30/01/2020 15:53;;;3.0
